frame,tid,cx,cy,yaw,hit,speed,moving,score,length
273,124,19.511224,7.857214,-2.332551,1,4.387403,0,23.000000,1.017200
273,126,19.385149,-1.783928,-3.772578,1,0.560492,0,9.000000,0.904829
273,127,28.411819,-30.967150,-1.570796,1,0.000000,0,1.000000,0.000000
273,3,31.088218,-28.617646,0.200566,0,0.134242,0,2.000000,1.987217
273,89,23.783069,-26.970981,-5.995434,0,0.423995,0,3.000000,0.742146
273,125,26.564318,33.061843,-3.074605,0,0.438095,0,2.000000,0.193905
273,106,17.095215,-3.449111,-3.584626,0,6.721760,1,29.000000,4.391865
274,2,14.847708,30.250931,-2.762427,1,0.079894,0,4.000000,1.990791
274,3,31.057481,-28.419991,-6.283185,1,0.105423,0,1.000000,1.987217
274,7,40.134265,-9.220924,-2.446037,1,0.018393,0,15.000000,1.210972
274,89,23.858665,-27.485313,-6.242065,1,0.520183,0,5.000000,2.224831
274,96,24.655603,-36.191356,-6.421489,1,0.172676,0,27.000000,3.351446
274,112,25.872043,4.516430,-3.506256,1,6.919252,1,393.000000,3.025238
274,124,20.052988,8.602667,-2.158260,1,5.596416,1,21.000000,1.031515
274,125,26.751599,34.985771,-3.195979,1,4.848601,0,2.000000,0.252209
274,126,19.103480,-2.200029,-3.494201,1,1.518297,0,12.000000,1.010967
274,127,28.406773,-30.961649,-1.570796,1,0.006177,0,1.000000,0.000000
274,106,16.581088,-3.882116,-3.584626,0,6.721760,1,29.000000,4.391865
275,2,14.946885,30.130137,-2.727403,1,0.245258,0,2.000000,1.725887
275,3,31.030315,-28.275449,-6.283185,1,0.241095,0,1.000000,1.987217
275,7,40.144504,-9.214698,-2.476057,1,0.004323,0,16.000000,1.227827
275,89,23.944216,-27.497656,-6.283185,1,0.456291,0,2.000000,0.366764
275,96,24.654444,-36.145750,-6.614989,1,0.114098,0,23.000000,2.865932
275,106,16.350702,-5.148518,-3.141593,1,7.096216,1,1.000000,4.391865
275,112,25.121480,4.210425,-3.442850,1,7.029871,1,393.000000,3.075359
275,124,20.545184,9.328437,-2.195091,1,6.304612,1,22.000000,1.265296
275,126,18.770414,-2.693981,-3.564501,1,2.746967,0,10.000000,1.198277
275,127,28.373495,-30.969607,-1.412671,1,0.075901,0,2.000000,0.154255
275,129,25.660955,14.231667,-2.764187,1,0.000000,0,3.000000,0.181560
275,125,26.798876,35.468320,-3.195979,0,4.848601,0,2.000000,0.252209
276,2,14.962920,30.177165,-3.141593,1,0.193220,0,1.000000,1.725887
276,3,31.062901,-28.411596,-6.283185,1,0.075941,0,2.000000,1.968710
276,7,40.165913,-9.203844,-2.422545,1,0.024947,0,12.000000,1.199711
276,89,24.131247,-27.511870,-6.267147,1,0.409751,0,4.000000,2.163088
276,96,24.622472,-36.185441,-6.500215,1,0.158003,0,30.000000,3.135574
276,106,15.907234,-6.204370,-3.141593,1,7.469384,1,1.000000,4.391865
276,112,24.320606,3.861289,-3.644023,1,7.193533,1,467.000000,4.669586
276,124,21.166854,10.237258,-2.219411,1,7.245466,1,16.000000,0.974949
276,125,27.168864,35.871553,-2.914053,1,4.798920,1,104.000000,4.635883
276,130,29.712391,6.582402,-1.570796,1,0.000000,0,1.000000,0.000000
276,127,28.366026,-30.970957,-1.412671,0,0.075901,0,2.000000,0.154255
276,129,25.660955,14.231667,-2.764187,0,0.000000,0,3.000000,0.181560
277,2,14.942737,30.268387,-3.300653,1,0.112682,0,7.000000,1.772331
277,3,31.027979,-28.278865,-6.283185,1,0.206838,0,1.000000,1.968710
277,7,40.167059,-9.197963,3.714149,1,0.026194,0,16.000000,1.336201
277,89,24.056891,-28.790553,-6.283185,1,2.536444,0,1.000000,2.163088
277,96,24.611909,-36.205665,-6.520134,1,0.165041,0,34.000000,3.233612
277,106,15.819156,-6.477235,-3.611846,1,6.993160,1,22.000000,2.636365
277,112,23.594356,3.526626,-3.576532,1,7.267102,1,520.000000,4.058837
277,124,21.702451,11.062922,-2.266403,1,7.712192,1,14.000000,1.186373
277,125,27.409786,36.551348,-2.854977,1,5.274931,1,95.000000,4.183308
277,127,28.372956,-30.951931,-1.570796,1,0.053859,0,1.000000,0.154255
277,129,25.417910,14.726490,-3.132317,1,0.732354,0,4.000000,0.189814
277,130,29.370413,6.518408,-1.095859,1,0.287880,0,4.000000,1.160530
278,3,31.034664,-28.295651,-6.093548,1,0.166904,0,3.000000,2.377598
278,7,40.168012,-9.192129,-2.477962,1,0.028074,0,18.000000,1.385834
278,89,24.126510,-28.253889,-5.867975,1,0.797980,0,5.000000,0.456363
278,96,24.613943,-36.223743,-6.527156,1,0.161105,0,30.000000,3.774229
278,106,15.630853,-6.881145,-3.637860,1,6.727672,1,49.000000,2.792133
278,112,22.943387,3.227505,-3.924416,1,7.249576,1,550.000000,7.845291
278,124,22.169366,11.829539,-2.139607,1,7.917359,1,18.000000,0.991783
278,125,27.451766,38.222239,-2.602010,1,7.349488,1,3.000000,0.232559
278,127,28.303614,-30.954807,-1.353961,1,0.190407,0,2.000000,0.296686
278,129,25.250263,15.023318,2.482354,1,1.298758,0,3.000000,0.191844
278,2,14.953999,30.267985,-3.300653,0,0.112682,0,7.000000,1.772331
279,2,14.956308,30.419282,-3.069305,1,0.191829,0,3.000000,0.726061
279,3,31.069333,-28.496256,-6.116772,1,0.069638,0,5.000000,2.050159
279,7,40.174005,-9.187801,-2.407522,1,0.033153,0,15.000000,1.223419
279,89,24.098510,-27.842224,-6.283185,1,0.329414,0,1.000000,0.456363
279,96,24.597878,-36.233878,-6.473210,1,0.162940,0,25.000000,3.283340
279,106,15.450956,-7.347368,-3.439159,1,6.532213,1,70.000000,2.600122
279,112,22.394879,2.965334,-3.974765,1,7.118786,1,665.000000,8.379175
279,124,22.523313,12.598349,-2.129171,1,7.984835,1,12.000000,1.009483
279,125,27.443830,39.166119,-3.142967,1,7.693172,1,13.000000,0.825989
279,127,28.301371,-30.958416,-1.070497,1,0.154354,0,2.000000,0.132567
280,2,14.921170,30.513575,-3.299117,1,0.252185,0,8.000000,1.703495
280,3,31.072917,-28.621417,-6.164750,1,0.193656,0,3.000000,1.890255
280,7,40.167243,-9.199110,3.626667,1,0.016182,0,15.000000,1.161209
280,89,24.090189,-27.500553,-5.563246,1,1.002326,0,2.000000,0.110928
280,96,24.600542,-36.245402,-6.523625,1,0.153350,0,26.000000,3.160904
280,106,15.247937,-7.798569,-3.666052,1,6.358116,1,68.000000,1.996347
280,124,22.870547,13.313570,-1.990938,1,7.972956,1,11.000000,0.662527
280,127,28.335158,-30.961220,-1.570796,1,0.059372,0,1.000000,0.132567
281,2,14.891465,30.591046,-3.299117,1,0.303659,0,8.000000,1.703495
281,3,31.076091,-28.728682,-6.164750,1,0.287713,0,3.000000,1.890255
281,7,40.161007,-9.209357,-2.656518,1,0.008333,0,15.000000,1.161209
281,89,24.083993,-27.246182,-5.563246,1,1.312235,0,2.000000,0.110928
281,96,24.603812,-36.254506,-6.523625,1,0.142815,0,26.000000,3.160904
281,106,15.097588,-8.151054,-3.666052,1,6.084990,1,68.000000,1.996347
281,124,24.091777,14.598577,4.053150,1,4.204129,1,11.000000,0.662527
281,127,28.359079,-30.963192,-1.570796,1,0.006663,0,1.000000,0.132567
