frame,tid,cls,cx,cy,yaw,vx,vy,heading,hit,speed,moving,score,length,width,is_vehicle
159,45,Car,12.413308,34.186944,-1.570796,-0.012468,-0.046092,-1.834977,0,0.047749,0,1.000000,0.113092,0.016331,0
159,69,Truck,27.429408,-28.232843,-1.570796,1.769862,-0.109321,-0.061689,0,1.773235,0,1.000000,8.997519,1.137038,1
160,3,Car,14.827256,30.305599,-5.051019,0.077121,0.004786,0.061977,1,0.077270,0,5.000000,1.198540,0.251994,0
160,4,Car,31.064944,-28.294099,-3.141593,0.038138,0.068842,1.064897,1,0.078700,0,1.000000,1.953228,0.006939,0
160,8,Car,40.158404,-9.175306,-0.964382,-0.010673,0.004474,2.744674,1,0.011572,0,13.000000,1.324249,0.225863,0
160,45,Car,12.415105,34.197404,-1.901347,-0.009498,-0.031390,-1.864632,1,0.032796,0,2.000000,0.111750,0.016331,0
160,76,Car,24.262696,-27.802813,-7.701668,-0.250928,-0.910820,-1.839624,1,0.944753,0,2.000000,1.935789,0.448874,0
160,69,Truck,27.606394,-28.243775,-1.570796,1.769862,-0.109321,-0.061689,0,1.773235,0,1.000000,8.997519,1.137038,1
161,3,Car,14.839693,30.246644,-5.629971,0.082330,-0.060717,-0.635446,1,0.102297,0,7.000000,1.770766,0.488070,0
161,4,Car,31.062147,-28.277166,-3.020632,0.031555,0.078849,1.190119,1,0.084929,0,6.000000,2.872389,0.131678,1
161,8,Car,40.159698,-9.174729,-0.914432,-0.008037,0.004619,2.620009,1,0.009270,0,15.000000,1.226528,0.231493,0
161,76,Car,24.193562,-27.521873,-1.456412,-0.372827,0.118881,2.832922,1,0.391322,0,2.000000,0.125469,0.448874,0
161,45,Car,12.414156,34.194265,-1.901347,-0.009498,-0.031390,-1.864632,0,0.032796,0,2.000000,0.111750,0.016331,0
161,69,Truck,27.783380,-28.254708,-1.570796,1.769862,-0.109321,-0.061689,0,1.773235,0,1.000000,8.997519,1.137038,1
162,4,Car,31.084561,-28.401411,-2.903628,0.051123,-0.055403,-0.825554,1,0.075386,0,2.000000,2.098206,0.131678,0
162,8,Car,40.155764,-9.182804,-0.976302,-0.011531,-0.004911,-2.738916,1,0.012533,0,14.000000,1.216099,0.208244,0
162,45,Car,12.422175,34.221061,-2.134068,-0.000845,-0.002506,-1.895876,1,0.002644,0,2.000000,0.114557,0.016331,0
162,69,Truck,27.492718,-27.059699,-1.570796,1.286297,1.137665,0.724157,1,1.717219,0,1.000000,8.997519,1.137038,1
162,76,Car,24.251371,-27.237928,-1.152738,-0.111525,0.866469,1.698805,1,0.873617,0,2.000000,0.703374,0.448874,0
162,3,Car,14.847926,30.240573,-5.629971,0.082330,-0.060717,-0.635446,0,0.102297,0,7.000000,1.770766,0.488070,0
163,3,Car,14.788463,30.219736,-5.208920,0.008926,-0.076726,-1.454983,1,0.077244,0,3.000000,0.296398,0.107118,0
163,4,Car,31.067222,-28.301971,-3.141593,0.027830,0.053509,1.091190,1,0.060313,0,1.000000,2.098206,0.131678,0
163,8,Car,40.120456,-9.207675,-0.898603,-0.049658,-0.032126,-2.567366,1,0.059144,0,15.000000,1.382391,0.247669,0
163,76,Car,24.241911,-27.819792,-1.480264,-0.107281,-0.808851,-1.702661,1,0.815934,0,5.000000,2.227304,0.245626,0
163,69,Truck,27.621348,-26.945932,-1.570796,1.286297,1.137665,0.724157,0,1.717219,0,1.000000,8.997519,1.137038,1
164,3,Car,14.773908,30.283130,-4.849491,-0.007660,-0.000422,-3.086620,1,0.007672,0,2.000000,0.535293,0.107118,0
164,4,Car,31.054211,-28.219065,-3.141593,0.011123,0.135550,1.488923,1,0.136005,0,1.000000,2.098206,0.131678,0
164,8,Car,40.131508,-9.204002,-0.938640,-0.031778,-0.024439,-2.485996,1,0.040088,0,16.000000,1.314854,0.236961,0
164,69,Truck,27.463981,-26.452743,-1.570796,1.011327,1.502458,0.978343,1,1.811122,0,1.000000,8.997519,1.137038,1
164,76,Car,24.247914,-28.051293,-1.426558,-0.069835,-1.145956,-1.631662,1,1.148082,0,3.000000,1.880281,0.048889,0
165,3,Car,14.816463,30.319151,-4.712389,0.038699,0.038170,0.778520,1,0.054356,0,1.000000,0.535293,0.107118,0
165,4,Car,31.033280,-28.139378,-3.141593,-0.012594,0.206702,1.631649,1,0.207085,0,1.000000,2.098206,0.131678,0
165,8,Car,40.130443,-9.232229,-6.961110,-0.029419,-0.053221,-2.075759,1,0.060810,0,18.000000,1.486895,0.351578,0
165,76,Car,24.197968,-28.278444,-1.529567,-0.155797,-1.371162,-1.683935,1,1.379985,0,3.000000,2.168674,0.075722,0
165,69,Truck,27.565113,-26.302497,-1.570796,1.011327,1.502458,0.978343,0,1.811122,0,1.000000,8.997519,1.137038,1
166,3,Car,14.806459,30.353769,-5.141743,0.023835,0.071169,1.247635,1,0.075054,0,4.000000,1.234524,0.310920,0
166,4,Car,31.070767,-28.324680,-2.933183,0.029676,-0.017996,-0.545139,1,0.034706,0,3.000000,1.975937,0.054079,0
166,8,Car,40.130986,-9.221782,-0.925893,-0.025529,-0.035618,-2.192677,1,0.043822,0,15.000000,1.253313,0.219147,0
166,69,Truck,27.441694,-26.075511,-1.570796,0.803544,1.573468,1.098639,1,1.766772,0,1.000000,8.997519,1.137038,1
166,76,Car,24.148877,-27.931286,-1.570796,-0.216238,-0.497713,-1.980655,1,0.542658,0,1.000000,2.168674,0.075722,0
167,3,Car,14.776637,30.364599,-5.096789,-0.010808,0.075164,1.713607,1,0.075937,0,4.000000,1.086208,0.098101,0
167,8,Car,40.238509,-9.128768,-1.686483,0.097348,0.072189,0.638075,1,0.121193,0,2.000000,0.178394,0.000000,0
167,69,Truck,27.481376,-26.023281,-1.570796,0.765917,1.476225,1.092194,1,1.663090,0,1.000000,8.997519,1.137038,1
167,76,Car,24.143622,-27.654669,-1.570796,-0.189341,0.038608,2.940445,1,0.193237,0,1.000000,2.168674,0.075722,0
167,4,Car,31.073735,-28.326479,-2.933183,0.029676,-0.017996,-0.545139,0,0.034706,0,3.000000,1.975937,0.054079,0
168,3,Car,14.778457,30.357936,-5.316017,-0.007669,0.059826,1.698298,1,0.060315,0,4.000000,0.675316,0.122563,0
168,4,Truck,30.416115,-28.412234,-3.085724,-0.688833,-0.109312,-2.984213,1,0.697453,0,10.000000,9.270015,1.467780,1
168,8,Car,40.208256,-9.145701,3.841851,0.052710,0.045228,0.709150,1,0.069455,0,16.000000,1.351431,0.202248,0
168,69,Truck,27.557967,-25.875658,-1.570796,0.765917,1.476225,1.092194,0,1.663090,0,1.000000,8.997519,1.137038,1
168,76,Car,24.124688,-27.650808,-1.570796,-0.189341,0.038608,2.940445,0,0.193237,0,1.000000,2.168674,0.075722,0
169,3,Car,14.812826,30.464423,-4.712389,0.030569,0.169204,1.392064,1,0.171943,0,1.000000,0.675316,0.122563,0
169,4,Car,30.551454,-28.744039,-3.739003,-0.468191,-0.455983,-2.369403,1,0.653547,0,4.000000,0.403656,0.012932,0
169,8,Car,40.179424,-9.181451,-2.473740,0.014641,0.000271,0.018541,1,0.014644,0,14.000000,1.240757,0.297892,0
169,69,Truck,27.538283,-26.392804,-1.570796,0.675742,0.853579,0.901163,1,1.088680,0,1.000000,8.997519,1.137038,1
169,76,Car,24.156539,-27.364843,-1.175880,-0.119246,0.427969,1.842537,1,0.444272,0,5.000000,0.460756,0.072109,0
170,3,Car,14.796375,30.439117,-5.232586,0.009211,0.122974,1.496037,1,0.123318,0,4.000000,0.525982,0.294204,0
170,4,Truck,29.934624,-28.736314,-3.065774,-1.082996,-0.398470,-2.789032,1,1.153975,0,11.000000,9.157636,1.128184,1
170,8,Car,40.184699,-9.174641,-2.414387,0.018895,0.007843,0.393457,1,0.020459,0,17.000000,1.198652,0.202484,0
170,69,Truck,27.516831,-26.261896,-1.570796,0.591298,0.896784,0.987873,1,1.074177,0,1.000000,8.997519,1.137038,1
170,76,Car,24.144615,-27.322046,-1.175880,-0.119246,0.427969,1.842537,0,0.444272,0,5.000000,0.460756,0.072109,0
171,3,Car,14.829061,30.444556,-4.712389,0.044176,0.115425,1.205274,1,0.123590,0,1.000000,0.525982,0.294204,0
171,4,Car,30.089175,-28.754792,-3.016752,-0.799005,-0.375382,-2.702386,1,0.882792,0,3.000000,2.227144,0.019526,0
171,8,Car,40.189563,-9.166075,-2.538183,0.022215,0.016530,0.639704,1,0.027690,0,19.000000,1.310593,0.283899,0
171,69,Car,27.518693,-26.386647,-7.803964,0.535733,0.688732,0.909705,1,0.872560,0,2.000000,1.730333,0.000002,0
171,76,Car,24.136736,-27.188178,-0.912612,-0.114427,0.536455,1.780950,1,0.548523,0,2.000000,0.111513,0.072109,0
171,77,Car,10.650840,27.861191,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
171,78,Car,15.441480,34.283138,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
172,3,Car,14.947688,30.166750,-4.712389,0.170463,-0.204526,-0.875987,1,0.266250,0,1.000000,0.525982,0.294204,0
172,4,Car,30.208907,-28.387288,-3.141593,-0.582504,0.063884,3.032358,1,0.585996,0,1.000000,2.227144,0.019526,0
172,8,Car,40.159862,-9.185459,-2.480991,-0.013419,-0.006953,-2.663513,1,0.015114,0,17.000000,1.266537,0.317650,0
172,76,Car,24.218159,-27.064519,-1.084179,-0.009552,0.615523,1.586314,1,0.615597,0,4.000000,0.692942,0.018139,0
172,77,Car,10.624068,27.791151,-1.570796,-0.022152,-0.057954,-1.935900,1,0.062044,0,1.000000,0.000000,1.900000,0
172,78,Car,15.441480,34.283138,-1.570796,0.000000,0.000000,,0,0.000000,0,1.000000,0.000000,1.900000,0
172,69,Car,27.572266,-26.317773,-7.803964,0.535733,0.688732,0.909705,0,0.872560,0,2.000000,1.730333,0.000002,0
173,3,Car,14.969105,30.213809,-4.712389,0.175314,-0.129598,-0.636575,1,0.218015,0,1.000000,0.525982,0.294204,0
173,4,Car,30.324442,-28.284495,-3.141593,-0.393134,0.168934,2.735738,1,0.427894,0,1.000000,2.227144,0.019526,0
173,8,Car,40.133409,-9.204909,-2.516532,-0.041451,-0.027889,-2.549337,1,0.049959,0,16.000000,1.342373,0.393263,0
173,76,Car,24.223460,-26.975004,-1.248976,-0.002731,0.646007,1.575023,1,0.646013,0,5.000000,0.469032,0.087215,0
173,78,Car,15.445581,34.292248,-1.570796,0.005448,0.012102,1.147753,1,0.013272,0,1.000000,0.000000,1.900000,0
173,79,Car,7.248837,-14.963729,-2.083829,0.000000,0.000000,,1,0.000000,0,50.000000,2.716397,0.536378,1
173,80,Car,12.488080,34.250801,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
173,81,Car,23.987671,-30.726810,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
173,69,Car,27.625839,-26.248900,-7.803964,0.535733,0.688732,0.909705,0,0.872560,0,2.000000,1.730333,0.000002,0
173,77,Car,10.621852,27.785356,-1.570796,-0.022152,-0.057954,-1.935900,0,0.062044,0,1.000000,0.000000,1.900000,0
174,3,Car,14.985135,30.254339,-4.712389,0.173643,-0.070065,-0.383522,1,0.187246,0,1.000000,0.525982,0.294204,0
174,8,Car,40.112277,-9.219977,-2.474759,-0.060413,-0.041596,-2.538611,1,0.073348,0,14.000000,1.169842,0.289001,0
174,79,Car,7.311518,-14.995607,-1.963419,0.051866,-0.026377,-0.470478,1,0.058188,0,82.000000,3.271313,0.953858,1
174,80,Car,12.442027,34.227184,-1.857698,-0.038106,-0.019542,-2.667732,1,0.042825,0,2.000000,0.111873,1.900000,0
174,81,Truck,24.992511,-29.638574,-7.811446,0.831452,0.900458,0.825221,1,1.225617,0,10.000000,8.837881,1.542106,1
174,4,Car,30.285129,-28.267601,-3.141593,-0.393134,0.168934,2.735738,0,0.427894,0,1.000000,2.227144,0.019526,0
174,76,Car,24.223187,-26.910403,-1.248976,-0.002731,0.646007,1.575023,0,0.646013,0,5.000000,0.469032,0.087215,0
174,69,Car,27.679413,-26.180027,-7.803964,0.535733,0.688732,0.909705,0,0.872560,0,2.000000,1.730333,0.000002,0
174,77,Car,10.619637,27.779560,-1.570796,-0.022152,-0.057954,-1.935900,0,0.062044,0,1.000000,0.000000,1.900000,0
175,3,Car,14.938142,30.242047,-5.341174,0.101868,-0.075960,-0.640721,1,0.127071,0,5.000000,0.521141,0.270345,0
175,4,Car,30.448318,-28.360356,-2.996929,-0.174982,0.050812,2.858981,1,0.182210,0,2.000000,1.629929,0.019526,0
175,8,Car,40.077125,-9.244065,-2.481796,-0.092909,-0.063842,-2.539551,1,0.112729,0,14.000000,1.269196,0.241682,0
175,76,Car,24.172181,-26.903841,-1.570796,-0.055117,0.586077,1.664565,1,0.588663,0,1.000000,0.469032,0.087215,0
175,79,Car,7.384443,-15.181294,-1.925294,0.197224,-0.419180,-1.131027,1,0.463259,0,201.000000,4.122117,1.283024,1
175,81,Truck,24.506301,-30.014620,-1.570796,-0.390318,-0.099721,-2.891457,1,0.402856,0,1.000000,8.837881,1.542106,1
175,69,Car,27.732986,-26.111154,-7.803964,0.535733,0.688732,0.909705,0,0.872560,0,2.000000,1.730333,0.000002,0
175,77,Car,10.617422,27.773765,-1.570796,-0.022152,-0.057954,-1.935900,0,0.062044,0,1.000000,0.000000,1.900000,0
175,80,Car,12.438217,34.225229,-1.857698,-0.038106,-0.019542,-2.667732,0,0.042825,0,2.000000,0.111873,1.900000,0
176,3,Car,14.941357,30.408981,-4.588546,0.094082,0.118954,0.901620,1,0.151662,0,4.000000,1.101892,0.071173,0
176,8,Car,40.097057,-9.235479,-2.551928,-0.060288,-0.047131,-2.478074,1,0.076524,0,14.000000,1.291334,0.213100,0
176,79,Car,7.518509,-15.423529,-1.890189,0.513710,-0.973627,-1.085294,1,1.100839,0,257.000000,4.044133,1.488999,1
176,81,Truck,25.309439,-29.243595,-7.843763,1.940679,2.061960,0.815689,1,2.831593,0,13.000000,9.081820,1.634582,1
176,4,Car,30.430819,-28.355275,-2.996929,-0.174982,0.050812,2.858981,0,0.182210,0,2.000000,1.629929,0.019526,0
176,69,Car,27.786559,-26.042281,-7.803964,0.535733,0.688732,0.909705,0,0.872560,0,2.000000,1.730333,0.000002,0
176,76,Car,24.166670,-26.845234,-1.570796,-0.055117,0.586077,1.664565,0,0.588663,0,1.000000,0.469032,0.087215,0
176,77,Car,10.615207,27.767969,-1.570796,-0.022152,-0.057954,-1.935900,0,0.062044,0,1.000000,0.000000,1.900000,0
176,80,Car,12.434406,34.223275,-1.857698,-0.038106,-0.019542,-2.667732,0,0.042825,0,2.000000,0.111873,1.900000,0
177,3,Car,14.932144,30.535708,-4.855468,0.073269,0.247305,1.282766,1,0.257930,0,4.000000,1.726870,0.354264,0
177,4,Car,30.557977,-28.223011,-3.141593,-0.024018,0.183541,1.700915,1,0.185106,0,1.000000,1.629929,0.019526,0
177,8,Car,40.104194,-9.224063,3.724625,-0.045591,-0.029126,-2.573090,1,0.054100,0,18.000000,1.270586,0.348259,0
177,69,Car,27.639435,-26.822130,-1.570796,0.358339,-0.061444,-0.169818,1,0.363569,0,1.000000,1.730333,0.000002,0
177,76,Car,24.214470,-26.855034,-1.100530,-0.002440,0.518484,1.575503,1,0.518489,0,3.000000,0.461158,0.053032,0
177,77,Car,10.606643,27.745569,-1.570796,-0.032387,-0.084723,-1.935926,1,0.090703,0,1.000000,0.000000,1.900000,0
177,79,Car,7.799794,-15.850007,-1.771952,1.145494,-1.878006,-1.023091,1,2.199787,0,284.000000,2.824983,1.370131,1
177,80,Car,12.437707,34.264846,-1.997475,-0.023025,0.072754,1.877308,1,0.076310,0,2.000000,0.112242,1.900000,0
178,3,Car,14.923110,30.647315,-4.855468,0.054974,0.344452,1.412531,1,0.348811,0,4.000000,1.726870,0.354264,0
178,4,Car,30.653377,-28.123798,-3.141593,0.076966,0.267032,1.290173,1,0.277903,0,1.000000,1.629929,0.019526,0
178,8,Car,40.111078,-9.213493,-2.558560,-0.032817,-0.014076,-2.736412,1,0.035709,0,18.000000,1.270586,0.348259,0
178,69,Car,26.636667,-28.012876,-7.843763,1.105942,0.839897,0.649516,1,1.388717,0,13.000000,1.730333,0.000002,0
178,76,Car,24.246330,-26.858709,-1.100530,0.028984,0.464136,1.508431,1,0.465040,0,3.000000,0.461158,0.053032,0
178,77,Car,10.604376,27.739638,-1.570796,-0.030892,-0.080810,-1.935928,1,0.086513,0,1.000000,0.000000,1.900000,0
178,79,Car,7.992409,-16.139417,-1.771952,1.341129,-2.132644,-1.009428,1,2.519285,0,284.000000,2.824983,1.370131,1
178,80,Car,12.438265,34.278723,-1.997475,-0.017131,0.086357,1.766630,1,0.088040,0,2.000000,0.112242,1.900000,0
179,3,Car,14.922365,30.879619,-5.231902,0.047992,0.565732,1.486166,1,0.567764,0,3.000000,0.109153,0.043087,0
179,4,Car,30.733003,-28.050792,-3.141593,0.151168,0.314796,1.123107,1,0.349211,0,1.000000,1.629929,0.019526,0
179,8,Car,40.058764,-9.251658,-8.129326,-0.087551,-0.055108,-2.579810,1,0.103451,0,9.000000,0.377000,0.192646,0
179,76,Car,24.194390,-26.860906,-1.570796,-0.024913,0.416361,1.630561,1,0.417105,0,1.000000,0.461158,0.053032,0
179,79,Car,8.230913,-16.504202,-1.828607,1.574775,-2.471773,-1.003541,1,2.930798,0,321.000000,2.761860,1.529832,1
179,69,Car,26.747261,-27.928886,-7.843763,1.105942,0.839897,0.649516,0,1.388717,0,13.000000,1.730333,0.000002,0
179,77,Car,10.601286,27.731557,-1.570796,-0.030892,-0.080810,-1.935928,0,0.086513,0,1.000000,0.000000,1.900000,0
180,3,Car,14.888021,30.802074,-5.535361,0.004218,0.415747,1.560651,1,0.415768,0,3.000000,0.552111,0.113267,0
180,8,Car,40.067736,-9.243365,-2.467174,-0.067763,-0.039699,-2.611647,1,0.078536,0,19.000000,1.373863,0.314663,0
180,69,Truck,27.139732,-28.341783,-7.828336,1.551631,0.054248,0.034947,1,1.552579,0,14.000000,9.044054,1.978611,1
180,77,Car,10.674667,27.678580,-7.288887,0.077766,-0.144605,-1.077380,1,0.164189,0,2.000000,0.444113,1.900000,0
180,79,Car,8.509941,-16.898823,-1.622610,1.817978,-2.766785,-0.989466,1,3.310611,0,317.000000,2.652195,1.608799,1
180,4,Car,30.748120,-28.019313,-3.141593,0.151168,0.314796,1.123107,0,0.349211,0,1.000000,1.629929,0.019526,0
180,76,Car,24.191899,-26.819270,-1.570796,-0.024913,0.416361,1.630561,0,0.417105,0,1.000000,0.461158,0.053032,0
181,3,Car,14.869174,30.857859,-4.822991,-0.017326,0.431636,1.610915,1,0.431983,0,6.000000,1.557789,0.368427,0
181,8,Car,40.083372,-9.233445,3.701596,-0.042744,-0.024194,-2.626537,1,0.049116,0,18.000000,1.336740,0.396387,0
181,69,Truck,27.658697,-28.592671,-7.748029,2.079383,-0.317575,-0.151554,1,2.103494,0,9.000000,8.822243,1.464726,1
181,77,Car,10.655842,27.704724,-1.570796,0.041327,-0.088985,-1.136012,1,0.098113,0,1.000000,0.444113,1.900000,0
181,79,Car,8.794033,-17.317417,-0.950059,2.002478,-3.022747,-0.985705,1,3.625868,0,329.000000,1.725757,1.109167,1
181,4,Car,30.763237,-27.987833,-3.141593,0.151168,0.314796,1.123107,0,0.349211,0,1.000000,1.629929,0.019526,0
181,76,Car,24.189408,-26.777634,-1.570796,-0.024913,0.416361,1.630561,0,0.417105,0,1.000000,0.461158,0.053032,0
182,3,Car,14.899220,30.754510,-4.389810,0.018196,0.267860,1.502968,1,0.268478,0,3.000000,1.869158,0.321650,0
182,4,Car,30.905382,-28.268782,-2.902801,0.277822,0.003287,0.011830,1,0.277842,0,3.000000,1.776733,0.110815,0
182,8,Car,40.070164,-9.251083,-2.548925,-0.052716,-0.041181,-2.478428,1,0.066895,0,14.000000,1.257332,0.362494,0
182,69,Truck,27.674664,-28.334550,-1.570796,1.817384,0.078046,0.042918,1,1.819059,0,1.000000,8.822243,1.464726,1
182,76,Car,24.155638,-26.839600,-1.570796,-0.055184,0.316096,1.743634,1,0.320877,0,1.000000,0.461158,0.053032,0
182,77,Car,10.626729,27.673346,-1.570796,-0.003068,-0.119004,-1.596571,1,0.119043,0,1.000000,0.444113,1.900000,0
182,79,Car,9.129845,-17.772352,-1.008392,2.225238,-3.273599,-0.973789,1,3.958299,0,300.000000,2.068201,1.627079,1
183,3,Car,14.867282,30.615730,-4.081242,-0.019528,0.082836,1.802317,1,0.085107,0,6.000000,1.457769,0.107128,0
183,8,Car,40.105124,-9.229898,-2.521200,-0.007806,-0.012936,-2.113714,1,0.015109,0,19.000000,1.360098,0.278059,0
183,76,Car,24.182747,-27.028425,-1.569715,-0.023700,0.103387,1.796134,1,0.106069,0,6.000000,2.128384,0.446999,0
183,79,Car,9.475082,-18.264226,-1.007977,2.411003,-3.522644,-0.970597,1,4.268718,0,276.000000,1.627762,1.576595,1
183,69,Truck,27.856403,-28.326745,-1.570796,1.817384,0.078046,0.042918,0,1.819059,0,1.000000,8.822243,1.464726,1
183,77,Car,10.626423,27.661445,-1.570796,-0.003068,-0.119004,-1.596571,0,0.119043,0,1.000000,0.444113,1.900000,0
183,4,Car,30.933164,-28.268453,-2.902801,0.277822,0.003287,0.011830,0,0.277842,0,3.000000,1.776733,0.110815,0
184,3,Car,14.855078,30.567152,-4.499324,-0.030981,0.019308,2.584269,1,0.036505,0,10.000000,2.178631,0.520189,0
184,8,Car,40.098034,-9.232987,-2.449861,-0.014850,-0.014940,-2.353157,1,0.021064,0,16.000000,1.270884,0.238323,0
184,69,Truck,27.816268,-28.182712,-1.570796,1.545943,0.244709,0.156989,1,1.565191,0,1.000000,8.822243,1.464726,1
184,76,Truck,24.694668,-27.197977,-7.726259,0.477456,-0.071910,-0.149487,1,0.482841,0,7.000000,8.562813,2.466652,1
184,77,Car,10.635502,27.727636,-1.570796,0.008590,-0.022014,-1.198760,1,0.023630,0,1.000000,0.444113,1.900000,0
184,79,Car,9.835765,-18.770346,-1.058845,2.579627,-3.739594,-0.966939,1,4.543021,1,250.000000,1.670223,0.913254,1
184,4,Car,30.960946,-28.268124,-2.902801,0.277822,0.003287,0.011830,0,0.277842,0,3.000000,1.776733,0.110815,0
185,3,Car,14.817992,30.494306,-4.026641,-0.068945,-0.064216,-2.391696,1,0.094218,0,4.000000,0.440632,0.253879,0
185,4,Car,30.972859,-28.131045,-3.141593,0.262934,0.131588,0.464018,1,0.294023,0,1.000000,1.776733,0.110815,0
185,8,Car,40.131099,-9.205993,-2.440879,0.023719,0.016861,0.617983,1,0.029101,0,15.000000,1.207047,0.221756,0
185,76,Car,24.605912,-27.507167,-7.783204,0.342080,-0.371419,-0.826494,1,0.504947,0,3.000000,2.252880,0.078627,0
185,79,Car,10.189116,-19.315121,-0.991702,2.706256,-3.966355,-0.972046,1,4.801645,1,268.000000,1.774620,1.641361,1
185,77,Car,10.636361,27.725435,-1.570796,0.008590,-0.022014,-1.198760,0,0.023630,0,1.000000,0.444113,1.900000,0
185,69,Truck,27.970863,-28.158241,-1.570796,1.545943,0.244709,0.156989,0,1.565191,0,1.000000,8.822243,1.464726,1
186,3,Car,14.892423,30.412739,-3.395900,0.021876,-0.148134,-1.424180,1,0.149741,0,6.000000,1.728832,0.421978,0
186,4,Car,31.046575,-28.419155,-2.926416,0.307093,-0.148953,-0.451609,1,0.341311,0,6.000000,1.997189,0.252146,0
186,8,Car,40.150748,-9.196971,-2.490963,0.043005,0.025049,0.527435,1,0.049768,0,16.000000,1.340212,0.209555,0
186,76,Car,24.559975,-27.615175,-7.906441,0.260887,-0.443212,-1.038781,1,0.514295,0,5.000000,2.458252,0.333426,0
186,77,Car,10.769624,27.554873,-1.570796,0.159477,-0.213877,-0.930085,1,0.266789,0,1.000000,0.444113,1.900000,0
186,79,Car,10.540986,-19.876901,-1.110846,2.808826,-4.174848,-0.978562,1,5.031785,1,238.000000,1.632923,1.035017,1
186,69,Truck,28.125457,-28.133771,-1.570796,1.545943,0.244709,0.156989,0,1.565191,0,1.000000,8.822243,1.464726,1
187,3,Car,14.830469,30.337601,-3.451394,-0.049743,-0.215491,-1.797658,1,0.221158,0,3.000000,0.053963,0.004324,0
187,4,Car,31.066440,-28.087299,-3.240346,0.296902,0.176928,0.537411,1,0.345622,0,2.000000,1.549900,0.252146,0
187,8,Car,40.109629,-9.228147,-8.543087,-0.007696,-0.012549,-2.120941,1,0.014721,0,13.000000,1.008316,0.202179,0
187,69,Truck,27.898667,-28.019678,-1.570796,1.147362,0.338372,0.286783,1,1.196217,0,1.000000,8.822243,1.464726,1
187,76,Car,24.537455,-27.498068,-1.446205,0.210556,-0.276063,-0.919211,1,0.347195,0,5.000000,0.815037,0.110844,0
187,79,Car,10.874805,-20.458679,-1.076725,2.872986,-4.373978,-0.989630,1,5.233138,1,217.000000,1.820938,1.208641,1
188,3,Car,14.792753,30.308304,-3.859011,-0.086297,-0.224141,-1.938318,1,0.240180,0,5.000000,0.581661,0.267247,0
188,8,Car,40.125665,-9.210732,-2.473825,0.011064,0.008293,0.643230,1,0.013827,0,15.000000,1.191456,0.223164,0
188,69,Truck,27.478124,-27.842459,-7.770549,0.606203,0.483328,0.673095,1,0.775299,0,9.000000,8.599323,2.478983,1
